AccNum	GenContext.orig	arch.PFAM	DomArch.orig	arch.TMSIG	Length	GenName	Lineage	Species.orig	Annotation	GI	ClustName	ClustID	Query
ACZ89410.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	276	Sros_6701	bacteria>actinobacteria	Streptosporangium roseum DSM 43021	hypothetical protein Sros_6701 [Streptosporangium roseum DSM 43021]	270511132	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AJE82811.1	<-DUF1707-SHOCT-bihelical+Toast-rack*<-ABC-ATPase	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	276	SLNWT_2435	bacteria>actinobacteria	Streptomyces albus	hypothetical protein SLNWT_2435 [Streptomyces albus]	749177065	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AKA05807.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	276	SAZ_27730	bacteria>actinobacteria	Streptomyces albulus ZPM	hypothetical protein SAZ_27730 [Streptomyces albulus ZPM]	785760019	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AOU77123.1	<-DUF1707-SHOCT-bihelical+Toast-rack*<-ABC-ATPase	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	276	SLNHY_2432	bacteria>actinobacteria	Streptomyces albus	hypothetical protein SLNHY_2432 [Streptomyces albus]	1073940366	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
ALV35455.1	ABC-ATPase->DUF1707-SHOCT-bihelical+Toast-rack*-><-SIG+GDSL	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	274	AS200_27980	bacteria>actinobacteria	Streptomyces sp. CdTB01	hypothetical protein AS200_27980 [Streptomyces sp. CdTB01]	971334833	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AOW87235.1	<-DUF1707-SHOCT-bihelical+Toast-rack*<-ABC-ATPase	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	274	BC342_12485	bacteria>actinobacteria	Streptomyces pactum	hypothetical protein BC342_12485 [Streptomyces pactum]	1082322509	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AOP51596.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	271	SL103_30520	bacteria>actinobacteria	Streptomyces lydicus	hypothetical protein SL103_30520 [Streptomyces lydicus]	1066954641	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AJT64665.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	270	T261_2994	bacteria>actinobacteria	Streptomyces lydicus	hypothetical protein T261_2994 [Streptomyces lydicus]	768314884	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
ANS65518.1	SIG+GDSL-><-DUF1707-SHOCT-bihelical+Toast-rack*<-ABC-ATPase	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	268	SLINC_3294	bacteria>actinobacteria	Streptomyces lincolnensis	hypothetical protein SLINC_3294 [Streptomyces lincolnensis]	1043636571	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AJC56211.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	267	GZL_03625	bacteria>actinobacteria	Streptomyces sp. 769	hypothetical protein GZL_03625 [Streptomyces sp. 769]	744774070	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
BAB97885.1	SIG->HTH-><-DUF1707-SHOCT-bihelical+Toast-rack*	SIG+DUF1707+DUF2154	SIG+DUF1707-SHOCT-bihelical+Toast-rack	SIG	266	Cgl0492	bacteria>actinobacteria	Corynebacterium glutamicum ATCC 13032	Hypothetical protein [Corynebacterium glutamicum ATCC 13032]	21323257	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
BAC17323.1	HTH-><-DUF1707-SHOCT-bihelical+Toast-rack*	SIG+DUF1707+DUF2154	SIG+DUF1707-SHOCT-bihelical+Toast-rack	SIG	266	-	bacteria>actinobacteria	Corynebacterium efficiens YS-314	conserved hypothetical protein [Corynebacterium efficiens YS-314]	23492349	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
ANZ16520.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	265	SNOUR_16105	bacteria>actinobacteria	Streptomyces noursei ATCC 11455	protein of unknown function (DUF1707) [Streptomyces noursei ATCC 11455]	1051497815	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
ANJ07717.1	SIG+GDSL-><-DUF1707-SHOCT-bihelical+Toast-rack*<-ABC-ATPase	DUF1707+rRNA_processing	DUF1707-SHOCT-bihelical+Toast-rack	-	264	Spa2297_12360	bacteria>actinobacteria	Streptomyces parvulus	hypothetical protein Spa2297_12360 [Streptomyces parvulus]	1035484547	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AQA12132.1	SIG+GDSL-><-DUF1707-SHOCT-bihelical+Toast-rack*<-ABC-ATPase	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	263	BV401_18445	bacteria>actinobacteria	Streptomyces autolyticus	hypothetical protein BV401_18445 [Streptomyces autolyticus]	1140127587	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
CAJ61053.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	260	FRAAL2404	bacteria>actinobacteria	Frankia alni ACN14a	conserved hypothetical protein [Frankia alni ACN14a]	111149364	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
ADI09821.1	ABC-ATPase->DUF1707-SHOCT-bihelical+Toast-rack*-><-SIG+GDSL	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	258	SBI_06701	bacteria>actinobacteria	Streptomyces bingchenggensis BCW-1	hypothetical protein SBI_06701 [Streptomyces bingchenggensis BCW-1]	297160109	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AGS69850.1	ABC-ATPase->DUF1707-SHOCT-bihelical+Toast-rack*-><-?<-RNase_PH+RNase_PH_C	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	258	B446_15160	bacteria>actinobacteria	Streptomyces collinus Tu 365	hypothetical protein B446_15160 [Streptomyces collinus Tu 365]	529198104	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AQS69384.1	ABC-ATPase->DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	252	B1H29_23035	bacteria>actinobacteria	Streptomyces pactum	hypothetical protein B1H29_23035 [Streptomyces pactum]	1148983657	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AOR34046.1	<-DUF1707-SHOCT-bihelical+Toast-rack*<-ABC-ATPase	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	251	BFF78_26000	bacteria>actinobacteria	Streptomyces puniciscabiei	hypothetical protein BFF78_26000 [Streptomyces puniciscabiei]	1069157135	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AHH22209.1	<-DUF1707-SHOCT-bihelical+Toast-rack*<-REC+LYTTR<-SIG+TM+HISKIN-LiaS-like<-SIG+TM+TM+TM+TM+TM+TM	SIG+DUF1707	SIG+DUF1707-SHOCT-bihelical+Toast-rack	SIG	249	NONO_c74540	bacteria>actinobacteria	Nocardia nova SH22a	hypothetical protein NONO_c74540 [Nocardia nova SH22a]	576089819	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
ADG88958.1	PAPS_reduct->?-><-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	248	Tbis_2248	bacteria>actinobacteria	Thermobispora bispora DSM 43833	protein of unknown function DUF1707 [Thermobispora bispora DSM 43833]	296093006	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AEM87568.1	SIG+GDSL-><-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	247	Strvi_8248	bacteria>actinobacteria	Streptomyces violaceusniger Tu 4113	protein of unknown function DUF1707 [Streptomyces violaceusniger Tu 4113]	344041843	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AJE82682.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	246	SLNWT_2306	bacteria>actinobacteria	Streptomyces albus	hypothetical protein SLNWT_2306 [Streptomyces albus]	749176936	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AKZ57891.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	246	SAM23877_4846	bacteria>actinobacteria	Streptomyces ambofaciens ATCC 23877	hypothetical protein SAM23877_4846 [Streptomyces ambofaciens ATCC 23877]	917651222	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AOU76995.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	246	SLNHY_2304	bacteria>actinobacteria	Streptomyces albus	hypothetical protein SLNHY_2304 [Streptomyces albus]	1073940238	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
BAJ30561.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	246	KSE_47810	bacteria>actinobacteria	Kitasatospora setae KM-6054	hypothetical protein KSE_47810 [Kitasatospora setae KM-6054]	311898153	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
ANW20029.1	ABC-ATPase->DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	245	BB341_18310	bacteria>actinobacteria	Streptomyces clavuligerus	hypothetical protein BB341_18310 [Streptomyces clavuligerus]	1046924295	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
BAG21480.1	ABC-ATPase->DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	244	SGR_4651	bacteria>actinobacteria	Streptomyces griseus subsp. griseus NBRC 13350	conserved hypothetical protein [Streptomyces griseus subsp. griseus NBRC 13350]	178466960	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
ACU75012.1	DUF1707-SHOCT-bihelical+Toast-rack*->?-><-?||?-><-?<-?<-ABC-ATPase	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	242	Caci_6158	bacteria>actinobacteria	Catenulispora acidiphila DSM 44928	protein of unknown function DUF1707 [Catenulispora acidiphila DSM 44928]	256361515	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AHW64004.1	SIG+TM+TerC+TM->CDP-OH_P_transf+TM->?->?->PspA->DUF1707-SHOCT-bihelical+Toast-rack*-><-CbiQ<-ABC-ATPase<-SIG+BioY	SIG+DUF1707+DUF2154	SIG+DUF1707-SHOCT-bihelical+Toast-rack	SIG	242	CGLY_07795	bacteria>actinobacteria	Corynebacterium glyciniphilum AJ 3170	Hypothetical protein CGLY_07795 [Corynebacterium glyciniphilum AJ 3170]	610393041	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AGK77434.1	SIG+GDSL-><-DUF1707-SHOCT-bihelical+Toast-rack*<-ABC-ATPase	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	241	SFUL_2484	bacteria>actinobacteria	Streptomyces fulvissimus DSM 40593	DUF1707 domain-containing protein [Streptomyces fulvissimus DSM 40593]	485094251	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
ALO95875.1	DUF1707-SHOCT-bihelical+Toast-rack*->	SIG+DUF1707+DUF2154	SIG+DUF1707-SHOCT-bihelical+Toast-rack	SIG	241	SHL15_4792	bacteria>actinobacteria	Streptomyces hygroscopicus subsp. limoneus	hypothetical protein SHL15_4792 [Streptomyces hygroscopicus subsp. limoneus]	953784355	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
CBG70451.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	241	SCAB_33541	bacteria>actinobacteria	Streptomyces scabiei 87.22	conserved hypothetical protein [Streptomyces scabiei 87.22]	260647346	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AGT90848.1	SIG+TM+TM+TM+TM+TM+TM->SIG+TM+HISKIN-LiaS-like->REC+LYTTR->DUF1707-SHOCT-bihelical+Toast-rack*-><-?<-Cupin_2	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	239	O5Y_04870	bacteria>actinobacteria	Rhodococcus erythropolis CCM2595	hypothetical protein O5Y_04870 [Rhodococcus erythropolis CCM2595]	532220815	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AJF67069.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	239	SVTN_24520	bacteria>actinobacteria	Streptomyces vietnamensis	hypothetical protein SVTN_24520 [Streptomyces vietnamensis]	751390981	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AKD96227.1	SIG+TM+TM+TM+TM+TM+TM->SIG+TM+HISKIN-LiaS-like->REC+LYTTR->DUF1707-SHOCT-bihelical+Toast-rack*-><-?<-Cupin_2	DUF1707+YppG	DUF1707-SHOCT-bihelical+Toast-rack	-	239	XU06_05130	bacteria>actinobacteria	Rhodococcus erythropolis	hypothetical protein XU06_05130 [Rhodococcus erythropolis]	808768163	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
ALO10797.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	239	AQF52_5203	bacteria>actinobacteria	Streptomyces venezuelae	hypothetical protein AQF52_5203 [Streptomyces venezuelae]	952472459	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
ALU72792.1	Cupin_2->?-><-DUF1707-SHOCT-bihelical+Toast-rack*<-REC+LYTTR<-SIG+TM+HISKIN-LiaS-like<-SIG+TM+TM+TM+TM+TM+TM	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	239	H351_27605	bacteria>actinobacteria	Rhodococcus erythropolis R138	hypothetical protein H351_27605 [Rhodococcus erythropolis R138]	970867383	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
ANQ72140.1	SIG+TM+TM+TM+TM+TM+TM->SIG+TM+HISKIN-LiaS-like->REC+LYTTR->DUF1707-SHOCT-bihelical+Toast-rack*-><-?<-Cupin_2	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	239	AOT96_15730	bacteria>actinobacteria	Rhodococcus sp. 008	hypothetical protein AOT96_15730 [Rhodococcus sp. 008]	1042832276	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AOR32347.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	239	BFF78_15860	bacteria>actinobacteria	Streptomyces puniciscabiei	hypothetical protein BFF78_15860 [Streptomyces puniciscabiei]	1069155436	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
APE23661.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	239	vnz_23300	bacteria>actinobacteria	Streptomyces venezuelae	hypothetical protein vnz_23300 [Streptomyces venezuelae]	1108532007	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
BAH31787.1	GNTR-HTH-><-?<-?||SIG+TM+TM+TM+TM+TM+TM->SIG+TM+HISKIN-LiaS-like->REC+LYTTR->DUF1707-SHOCT-bihelical+Toast-rack*-><-?<-Cupin_2	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	239	RER_10790	bacteria>actinobacteria	Rhodococcus erythropolis PR4	hypothetical protein RER_10790 [Rhodococcus erythropolis PR4]	226183683	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
CUM38714.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	239	BN2537_6393	bacteria>actinobacteria	Streptomyces venezuelae	FIG01122800: hypothetical protein [Streptomyces venezuelae]	932867703	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AIR98607.1	<-DUF1707-SHOCT-bihelical+Toast-rack*<-ABC-ATPase	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	238	SGLAU_13075	bacteria>actinobacteria	Streptomyces glaucescens	hypothetical protein SGLAU_13075 [Streptomyces glaucescens]	692322404	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
ALU94055.1	SIG+GDSL-><-DUF1707-SHOCT-bihelical+Toast-rack*<-ABC-ATPase	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	237	WQO_12270	bacteria>actinobacteria	Streptomyces globisporus C-1027	hypothetical protein WQO_12270 [Streptomyces globisporus C-1027]	971156451	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AEM81109.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	236	Strvi_1360	bacteria>actinobacteria	Streptomyces violaceusniger Tu 4113	protein of unknown function DUF1707 [Streptomyces violaceusniger Tu 4113]	344035384	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AIA03819.1	SIG+GDSL-><-DUF1707-SHOCT-bihelical+Toast-rack*<-ABC-ATPase	DUF1707+DUF2154+Casc1_N	DUF1707-SHOCT-bihelical+Toast-rack	-	236	DC74_3322	bacteria>actinobacteria	Streptomyces albulus	hypothetical protein DC74_3322 [Streptomyces albulus]	636567134	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AJC58158.1	ABC-ATPase->DUF1707-SHOCT-bihelical+Toast-rack*-><-SIG+GDSL	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	236	GZL_05583	bacteria>actinobacteria	Streptomyces sp. 769	hypothetical protein GZL_05583 [Streptomyces sp. 769]	744776017	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AKA04079.1	SIG+GDSL-><-DUF1707-SHOCT-bihelical+Toast-rack*<-ABC-ATPase	DUF1707+DUF2154+Casc1_N	DUF1707-SHOCT-bihelical+Toast-rack	-	236	SAZ_17700	bacteria>actinobacteria	Streptomyces albulus ZPM	hypothetical protein SAZ_17700 [Streptomyces albulus ZPM]	785758291	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
ANZ18477.1	ABC-ATPase->DUF1707-SHOCT-bihelical+Toast-rack*-><-SIG+GDSL	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	236	SNOUR_26085	bacteria>actinobacteria	Streptomyces noursei ATCC 11455	protein of unknown function (DUF1707)/predicted membrane protein (DUF2154) [Streptomyces noursei ATCC 11455]	1051499772	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
CUW30830.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	236	TUE45_05565	bacteria>actinobacteria	Streptomyces reticuli	hypothetical protein TUE45_05565 [Streptomyces reticuli]	972710902	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AGK79738.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	235	SFUL_4842	bacteria>actinobacteria	Streptomyces fulvissimus DSM 40593	DUF1707 multi-domain protein [Streptomyces fulvissimus DSM 40593]	485096555	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AQS67773.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	235	B1H29_13320	bacteria>actinobacteria	Streptomyces pactum	hypothetical protein B1H29_13320 [Streptomyces pactum]	1148982046	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
ADH65559.1	<-DUF1707-SHOCT-bihelical+Toast-rack*<-RNHCP<-RNHCP	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	234	Ndas_0108	bacteria>actinobacteria	Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111	protein of unknown function DUF1707 [Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111]	296843539	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
ALC04984.1	SIG->HTH-><-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707	DUF1707-SHOCT-bihelical+Toast-rack	-	234	CDES_02645	bacteria>actinobacteria	Corynebacterium deserti GIMN1.010	hypothetical protein CDES_02645 [Corynebacterium deserti GIMN1.010]	924518406	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AOT60823.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	234	A4G23_03698	bacteria>actinobacteria	Streptomyces rubrolavendulae	hypothetical protein A4G23_03698 [Streptomyces rubrolavendulae]	1072813404	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
AOW88878.1	DUF1707-SHOCT-bihelical+Toast-rack*->	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	234	BC342_22790	bacteria>actinobacteria	Streptomyces pactum	hypothetical protein BC342_22790 [Streptomyces pactum]	1082324152	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
BAC70928.1	<-DUF1707-SHOCT-bihelical+Toast-rack*	DUF1707+DUF2154	DUF1707-SHOCT-bihelical+Toast-rack	-	234	SAVERM_3217	bacteria>actinobacteria	Streptomyces avermitilis MA-4680 = NBRC 14893	hypothetical protein SAVERM_3217 [Streptomyces avermitilis MA-4680 = NBRC 14893]	29606868	 DUF1707-SHOCT-bihelical+Toast-rack	000001.461	Toast-rack
