AccNum	GenContext.orig	arch.PFAM	DomArch.orig	arch.TMSIG	Length	GenName	Lineage	Species.orig	Annotation	GI	ClustName.orig	ClustID	Query	TaxID	Species.q	GCA_ID
AFO75852.1	DUF3046*->	DUF3046	-	-	64	AMES_2316	bacteria>actinobacteria	Amycolatopsis mediterranei S699	GCA_000282715.1	NA	DUF3046	000001.410	pspn	713604	Amycolatopsis mediterranei S699	GCA_000282715.1
ADJ44139.1	DUF3046*->	DUF3046	-	-	64	AMED_2342	bacteria>actinobacteria	Amycolatopsis mediterranei U32	GCA_000196835.1	NA	DUF3046	000001.410	pspn	749927	Amycolatopsis mediterranei U32	GCA_000196835.1
AIJ25115.1	<-DUF3046*	DUF3046	-	-	64	AMETH_5023	bacteria>actinobacteria	Amycolatopsis methanolica 239	GCA_000739085.1	NA	DUF3046	000001.410	pspn	1068978	Amycolatopsis methanolica 239	GCA_000739085.1
ANN16420.1	DUF3046*->	DUF3046	SIG	SIG	64	SD37_12665	bacteria>actinobacteria	Amycolatopsis orientalis	GCA_000943515.2	NA	DUF3046	000001.410	pspn	31958	Amycolatopsis orientalis	GCA_000943515.2
ADH92382.1	DUF3046*->	DUF3046	-	-	75	Arch_0648	bacteria>actinobacteria	Arcanobacterium haemolyticum DSM 20595	GCA_000092365.1	NA	DUF3046	000001.410	pspn	644284	Arcanobacterium haemolyticum DSM 20595	GCA_000092365.1
AKT52198.1	<-DUF3046*	DUF3046	-	-	78	ADJ73_14620	bacteria>actinobacteria	Arsenicicoccus sp. oral taxon 190	GCA_001189535.1	NA	DUF3046	000001.410	pspn	1658671	Arsenicicoccus sp. oral taxon 190	GCA_001189535.1
ALE91688.1	DUF3046*->	DUF3046	-	-	73	AOC05_03965	bacteria>actinobacteria	Arthrobacter alpinus	GCA_001294625.1	NA	DUF3046	000001.410	pspn	656366	Arthrobacter alpinus	GCA_001294625.1
ALO67563.1	<-DUF3046*	DUF3046	-	-	73	AS189_15040	bacteria>actinobacteria	Arthrobacter alpinus	GCA_001445575.1	NA	DUF3046	000001.410	pspn	656366	Arthrobacter alpinus	GCA_001445575.1
ABK02853.1	DUF3046*->	DUF3046	-	-	74	Arth_1459	bacteria>actinobacteria	Arthrobacter sp. FB24	GCA_000196235.1	NA	DUF3046	000001.410	pspn	290399	Arthrobacter sp. FB24	GCA_000196235.1
BAS13054.1	<-DUF3046*	DUF3046	-	-	79	AHiyo8_13570	bacteria>actinobacteria	Arthrobacter sp. Hiyo8	GCA_001549895.1	NA	DUF3046	000001.410	pspn	1588023	Arthrobacter sp. Hiyo8	GCA_001549895.1
APX00781.1	<-DUF3046*	DUF3046	-	-	79	BWQ92_02720	bacteria>actinobacteria	Arthrobacter sp. QXT-31	GCA_001969265.1	NA	DUF3046	000001.410	pspn	1357915	Arthrobacter sp. QXT-31	GCA_001969265.1
AFR28421.1	DUF3046*->	DUF3046	-	-	65	ARUE_c15050	bacteria>actinobacteria	Arthrobacter sp. Rue61a	GCA_000294695.2	NA	DUF3046	000001.410	pspn	1118963	Arthrobacter sp. Rue61a	GCA_000294695.2
AOY71919.1	<-DUF3046*	DUF3046	-	-	64	ARZXY2_2388	bacteria>actinobacteria	Arthrobacter sp. ZXY-2	GCA_001854365.1	NA	DUF3046	000001.410	pspn	1806905	Arthrobacter sp. ZXY-2	GCA_001854365.1
ACQ80702.1	<-DUF3046*	DUF3046	-	-	77	Bcav_2452	bacteria>actinobacteria	Beutenbergia cavernae DSM 12333	GCA_000023105.1	NA	DUF3046	000001.410	pspn	471853	Beutenbergia cavernae DSM 12333	GCA_000023105.1
AKV55337.1	<-DUF3046*	DUF3046	-	-	77	AB656_02820	bacteria>actinobacteria	Bifidobacterium actinocoloniiforme DSM 22766	GCA_001263395.1	NA	DUF3046	000001.410	pspn	1437605	Bifidobacterium actinocoloniiforme DSM 22766	GCA_001263395.1
AII76492.1	<-DUF3046*	DUF3046	-	-	77	BADO_1077	bacteria>actinobacteria	Bifidobacterium adolescentis	GCA_000737885.1	NA	DUF3046	000001.410	pspn	1680	Bifidobacterium adolescentis	GCA_000737885.1
AJE06139.1	<-DUF3046*	DUF3046	-	-	77	BBMN23_1167	bacteria>actinobacteria	Bifidobacterium adolescentis	GCA_000817995.1	NA	DUF3046	000001.410	pspn	1680	Bifidobacterium adolescentis	GCA_000817995.1
AMK57939.1	DUF3046*->	DUF3046	-	-	77	Bang102_005335	bacteria>actinobacteria	Bifidobacterium angulatum	GCA_000966445.2	NA	DUF3046	000001.410	pspn	1683	Bifidobacterium angulatum	GCA_000966445.2
BAQ96239.1	DUF3046*->	DUF3046	-	-	77	BBAG_0617	bacteria>actinobacteria	Bifidobacterium angulatum DSM 20098 = JCM 7096	GCA_001025155.1	NA	DUF3046	000001.410	pspn	518635	Bifidobacterium angulatum DSM 20098 = JCM 7096	GCA_001025155.1
AJD34223.1	<-DUF3046*	DUF3046	-	-	79	BAA6_1110	bacteria>actinobacteria	Bifidobacterium animalis	GCA_000817045.1	NA	DUF3046	000001.410	pspn	28025	Bifidobacterium animalis	GCA_000817045.1
AFJ18419.1	<-DUF3046*	DUF3046	-	-	79	W91_1140	bacteria>actinobacteria	Bifidobacterium animalis subsp. lactis Bi-07	GCA_000277345.1	NA	DUF3046	000001.410	pspn	742729	Bifidobacterium animalis subsp. lactis Bi-07	GCA_000277345.1
ADG33663.1	<-DUF3046*	DUF3046	-	-	83	BalV_1075	bacteria>actinobacteria	Bifidobacterium animalis subsp. lactis V9	GCA_000092765.1	NA	DUF3046	000001.410	pspn	573236	Bifidobacterium animalis subsp. lactis V9	GCA_000092765.1
AFU71216.1	DUF3046*->	DUF3046	-	-	77	BAST_0628	bacteria>actinobacteria	Bifidobacterium asteroides PRL2011	GCA_000304215.1	NA	DUF3046	000001.410	pspn	1147128	Bifidobacterium asteroides PRL2011	GCA_000304215.1
ALE11744.1	<-DUF3046*	DUF3046	-	-	77	RY70_1402	bacteria>actinobacteria	Bifidobacterium bifidum	GCA_001281345.1	NA	DUF3046	000001.410	pspn	1681	Bifidobacterium bifidum	GCA_001281345.1
BAQ98466.1	<-DUF3046*	DUF3046	-	-	77	BBBF_1259	bacteria>actinobacteria	Bifidobacterium bifidum ATCC 29521 = JCM 1255 = DSM 20456	GCA_001025135.1	NA	DUF3046	000001.410	pspn	500634	Bifidobacterium bifidum ATCC 29521 = JCM 1255 = DSM 20456	GCA_001025135.1
AFL04843.1	<-DUF3046*	DUF3046	-	-	77	BBB_1251	bacteria>actinobacteria	Bifidobacterium bifidum BGN4	GCA_000265095.1	NA	DUF3046	000001.410	pspn	484020	Bifidobacterium bifidum BGN4	GCA_000265095.1
ADP36323.1	<-DUF3046*	DUF3046	-	-	77	BBPR_1271	bacteria>actinobacteria	Bifidobacterium bifidum PRL2010	GCA_000165905.1	NA	DUF3046	000001.410	pspn	702459	Bifidobacterium bifidum PRL2010	GCA_000165905.1
ADO53433.1	<-DUF3046*	DUF3046	-	-	77	BBIF_1228	bacteria>actinobacteria	Bifidobacterium bifidum S17	GCA_000164965.1	NA	DUF3046	000001.410	pspn	883062	Bifidobacterium bifidum S17	GCA_000164965.1
AQM43268.1	<-DUF3046*	DUF3046	-	-	77	BBL520_06740	bacteria>actinobacteria	Bifidobacterium breve	GCA_001990225.1	NA	DUF3046	000001.410	pspn	1685	Bifidobacterium breve	GCA_001990225.1
BAR00220.1	<-DUF3046*	DUF3046	-	-	77	BBBR_1181	bacteria>actinobacteria	Bifidobacterium breve DSM 20213 = JCM 1192	GCA_001025175.1	NA	DUF3046	000001.410	pspn	518634	Bifidobacterium breve DSM 20213 = JCM 1192	GCA_001025175.1
AHJ19549.1	<-DUF3046*	DUF3046	SIG	SIG	65	B7019_1279	bacteria>actinobacteria	Bifidobacterium breve JCM 7019	GCA_000569015.1	NA	DUF3046	000001.410	pspn	1385940	Bifidobacterium breve JCM 7019	GCA_000569015.1
ABE95860.1	<-DUF3046*	SIG+DUF3046	SIG	SIG	100	Bbr_1182	bacteria>actinobacteria	Bifidobacterium breve UCC2003	GCA_000220135.1	NA	DUF3046	000001.410	pspn	326426	Bifidobacterium breve UCC2003	GCA_000220135.1
BAR02111.1	<-DUF3046*	DUF3046	-	-	77	BBCT_1143	bacteria>actinobacteria	Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043	GCA_001025195.1	NA	DUF3046	000001.410	pspn	566552	Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043	GCA_001025195.1
AII74552.1	DUF3046*->	DUF3046	-	-	77	BCOR_0535	bacteria>actinobacteria	Bifidobacterium coryneforme	GCA_000737865.1	NA	DUF3046	000001.410	pspn	1687	Bifidobacterium coryneforme	GCA_000737865.1
ADB10030.1	<-DUF3046*	DUF3046	-	-	77	BDP_1422	bacteria>actinobacteria	Bifidobacterium dentium Bd1	GCA_000024445.1	NA	DUF3046	000001.410	pspn	401473	Bifidobacterium dentium Bd1	GCA_000024445.1
BAQ27349.1	<-DUF3046*	DUF3046	-	-	77	BBDE_1355	bacteria>actinobacteria	Bifidobacterium dentium JCM 1195 = DSM 20436	GCA_001042595.1	NA	DUF3046	000001.410	pspn	1150423	Bifidobacterium dentium JCM 1195 = DSM 20436	GCA_001042595.1
BAQ29470.1	<-DUF3046*	DUF3046	-	-	77	BBKW_1335	bacteria>actinobacteria	Bifidobacterium kashiwanohense JCM 15439 = DSM 21854	GCA_001042615.1	NA	DUF3046	000001.410	pspn	1150460	Bifidobacterium catenulatum subsp. kashiwanohense JCM 15439 = DSM 21854	GCA_001042615.1
AIZ14839.1	<-DUF3046*	DUF3046	-	-	77	AH68_07075	bacteria>actinobacteria	Bifidobacterium kashiwanohense PV20-2	GCA_000800455.1	NA	DUF3046	000001.410	pspn	1447716	Bifidobacterium kashiwanohense PV20-2	GCA_000800455.1
ALE09751.1	DUF3046*->	DUF3046	-	-	77	RY67_1739	bacteria>actinobacteria	Bifidobacterium longum subsp. infantis	GCA_001281305.1	NA	DUF3046	000001.410	pspn	1682	Bifidobacterium longum subsp. infantis	GCA_001281305.1
ACJ52047.1	DUF3046*->	SIG+DUF3046	SIG	SIG	99	Blon_0948	bacteria>actinobacteria	Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088	GCA_000020425.1	NA	DUF3046	000001.410	pspn	391904	Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088	GCA_000020425.1
BAJ68555.1	DUF3046*->	DUF3046	-	-	77	BLIJ_0965	bacteria>actinobacteria	Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088	GCA_000269965.1	NA	DUF3046	000001.410	pspn	391904	Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088	GCA_000269965.1
AOP01347.1	<-DUF3046*	DUF3046	-	-	77	BL1206_1309	bacteria>actinobacteria	Bifidobacterium longum subsp. longum	GCA_001725985.1	NA	DUF3046	000001.410	pspn	1679	Bifidobacterium longum subsp. longum	GCA_001725985.1
BAR03877.1	<-DUF3046*	DUF3046	-	EAD1	77	BBPC_1199	bacteria>actinobacteria	Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505	GCA_001025215.1	NA	DUF3046	000001.410	pspn	547043	Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505	GCA_001025215.1
AIZ16524.1	<-DUF3046*	DUF3046	-	-	80	AH67_06070	bacteria>actinobacteria	Bifidobacterium pseudolongum PV8-2	GCA_000800475.2	NA	DUF3046	000001.410	pspn	1447715	Bifidobacterium pseudolongum PV8-2	GCA_000800475.2
AGH40991.1	DUF3046*->	DUF3046	-	-	78	D805_0724	bacteria>actinobacteria	Bifidobacterium thermophilum RBL67	GCA_000347695.1	NA	DUF3046	000001.410	pspn	1254439	Bifidobacterium thermophilum RBL67	GCA_000347695.1
CCG04543.1	<-DUF3046*	DUF3046	-	-	64	BLASA_3686	bacteria>actinobacteria	Blastococcus saxobsidens DD2	GCA_000284015.1	NA	DUF3046	000001.410	pspn	1146883	Blastococcus saxobsidens DD2	GCA_000284015.1
ACU84900.1	DUF3046*->	DUF3046	-	-	74	Bfae_10520	bacteria>actinobacteria	Brachybacterium faecium DSM 4810	GCA_000023405.1	NA	DUF3046	000001.410	pspn	446465	Brachybacterium faecium DSM 4810	GCA_000023405.1
APX34451.1	DUF3046*->	DUF3046	-	-	74	BH708_19015	bacteria>actinobacteria	Brachybacterium sp. P6-10-X1	GCA_001969445.1	NA	DUF3046	000001.410	pspn	1903186	Brachybacterium sp. P6-10-X1	GCA_001969445.1
AOP54205.1	<-DUF3046*	DUF3046	-	-	75	BLSMQ_2499	bacteria>actinobacteria	Brevibacterium aurantiacum	GCA_001729525.1	NA	DUF3046	000001.410	pspn	273384	Brevibacterium aurantiacum	GCA_001729525.1
AMT94326.1	<-DUF3046*	DUF3046	-	-	75	A2T55_11500	bacteria>actinobacteria	Brevibacterium linens	GCA_001606005.1	NA	DUF3046	000001.410	pspn	1703	Brevibacterium linens	GCA_001606005.1
AOY56230.1	<-DUF3046*	DUF3046	-	-	75	A4Z71_04510	bacteria>actinobacteria	Candidatus Rhodoluna planktonica	GCA_001854225.1	NA	DUF3046	000001.410	pspn	535712	Candidatus Rhodoluna planktonica	GCA_001854225.1
ACU70500.1	DUF3046*->	DUF3046	-	-	52	Caci_1579	bacteria>actinobacteria	Catenulispora acidiphila DSM 44928	GCA_000024025.1	NA	DUF3046	000001.410	pspn	479433	Catenulispora acidiphila DSM 44928	GCA_000024025.1
AEE45699.1	DUF3046*->	DUF3046	-	-	77	Celf_1565	bacteria>actinobacteria	Cellulomonas fimi ATCC 484	GCA_000212695.1	NA	DUF3046	000001.410	pspn	590998	Cellulomonas fimi ATCC 484	GCA_000212695.1
ADG74440.1	DUF3046*->	DUF3046	-	-	80	Cfla_1542	bacteria>actinobacteria	Cellulomonas flavigena DSM 20109	GCA_000092865.1	NA	DUF3046	000001.410	pspn	446466	Cellulomonas flavigena DSM 20109	GCA_000092865.1
AEI12550.1	<-DUF3046*	DUF3046	-	-	77	Celgi_2049	bacteria>actinobacteria	Cellulomonas gilvus ATCC 13127	GCA_000218545.1	NA	DUF3046	000001.410	pspn	593907	Cellulomonas gilvus ATCC 13127	GCA_000218545.1
AJW80505.1	<-DUF3046*	DUF3046	-	-	74	VO01_09370	bacteria>actinobacteria	Clavibacter insidiosus	GCA_000958465.1	NA	DUF3046	000001.410	pspn	33014	Clavibacter insidiosus	GCA_000958465.1
ALD13179.1	<-DUF3046*	DUF3046	-	-	74	AES38_09865	bacteria>actinobacteria	Clavibacter michiganensis subsp. capsici	GCA_001280205.1	NA	DUF3046	000001.410	pspn	1874630	Clavibacter michiganensis subsp. capsici	GCA_001280205.1
CAN02089.1	<-DUF3046*	DUF3046	-	-	77	CMM_2026	bacteria>actinobacteria	Clavibacter michiganensis subsp. michiganensis NCPPB 382	GCA_000063485.1	NA	DUF3046	000001.410	pspn	443906	Clavibacter michiganensis subsp. michiganensis NCPPB 382	GCA_000063485.1
CCE75930.1	<-DUF3046*	DUF3046	-	-	77	CMN_01988	bacteria>actinobacteria	Clavibacter nebraskensis NCPPB 2581	GCA_000355695.1	NA	DUF3046	000001.410	pspn	1097677	Clavibacter nebraskensis NCPPB 2581	GCA_000355695.1
CAQ01322.1	DUF3046*->	DUF3046	-	-	77	CMS1207	bacteria>actinobacteria	Clavibacter sepedonicus	GCA_000069225.1	NA	DUF3046	000001.410	pspn	31964	Clavibacter sepedonicus	GCA_000069225.1
AQS73544.1	DUF3046*->	DUF3046	-	-	71	CA40472_06175	bacteria>actinobacteria	Corynebacterium ammoniagenes	GCA_002005245.1	NA	DUF3046	000001.410	pspn	1697	Corynebacterium ammoniagenes	GCA_002005245.1
APT84932.1	<-DUF3046*	DUF3046	-	-	68	CAQU_07480	bacteria>actinobacteria	Corynebacterium aquilae DSM 44791	GCA_001941445.1	NA	DUF3046	000001.410	pspn	1431546	Corynebacterium aquilae DSM 44791	GCA_001941445.1
AGU15278.1	<-DUF3046*	DUF3046	-	-	68	CARG_05755	bacteria>actinobacteria	Corynebacterium argentoratense DSM 44202	GCA_000590555.1	NA	DUF3046	000001.410	pspn	1348662	Corynebacterium argentoratense DSM 44202	GCA_000590555.1
AIG64002.1	DUF3046*->	DUF3046	-	-	69	CATYP_04305	bacteria>actinobacteria	Corynebacterium atypicum	GCA_000732945.1	NA	DUF3046	000001.410	pspn	191610	Corynebacterium atypicum	GCA_000732945.1
AGG67084.1	<-DUF3046*	DUF3046	-	-	75	H924_08210	bacteria>actinobacteria	Corynebacterium callunae DSM 20147	GCA_000344785.1	NA	DUF3046	000001.410	pspn	1121353	Corynebacterium callunae DSM 20147	GCA_000344785.1
AKE39365.1	<-DUF3046*	DUF3046	-	-	71	UL81_07045	bacteria>actinobacteria	Corynebacterium camporealensis	GCA_000980815.1	NA	DUF3046	000001.410	pspn	161896	Corynebacterium camporealensis	GCA_000980815.1
AHI19841.1	DUF3046*->	DUF3046	-	-	71	CCASEI_06325	bacteria>actinobacteria	Corynebacterium casei LMG S-19264	GCA_000550785.1	NA	DUF3046	000001.410	pspn	1285583	Corynebacterium casei LMG S-19264	GCA_000550785.1
ANE05348.1	<-DUF3046*	DUF3046	-	-	71	ccrud_08455	bacteria>actinobacteria	Corynebacterium crudilactis	GCA_001643015.1	NA	DUF3046	000001.410	pspn	1652495	Corynebacterium crudilactis	GCA_001643015.1
CKH00437.1	<-DUF3046*	DUF3046	-	-	63	ERS451417_01474	bacteria>actinobacteria	Corynebacterium diphtheriae	GCA_001457455.1	NA	DUF3046	000001.410	pspn	1717	Corynebacterium diphtheriae	GCA_001457455.1
AEX42140.1	<-DUF3046*	DUF3046	-	-	63	CD31A_1469	bacteria>actinobacteria	Corynebacterium diphtheriae 31A	GCA_000241875.1	NA	DUF3046	000001.410	pspn	698962	Corynebacterium diphtheriae 31A	GCA_000241875.1
AEX48965.1	<-DUF3046*	DUF3046	-	-	63	CDBH8_1445	bacteria>actinobacteria	Corynebacterium diphtheriae BH8	GCA_000241935.1	NA	DUF3046	000001.410	pspn	698973	Corynebacterium diphtheriae BH8	GCA_000241935.1
AEX67647.1	<-DUF3046*	DUF3046	-	-	63	CDC7B_1454	bacteria>actinobacteria	Corynebacterium diphtheriae C7 (beta)	GCA_000255175.1	NA	DUF3046	000001.410	pspn	698963	Corynebacterium diphtheriae C7 (beta)	GCA_000255175.1
AEX70094.1	<-DUF3046*	DUF3046	-	-	63	CDPW8_1442	bacteria>actinobacteria	Corynebacterium diphtheriae PW8	GCA_000255275.1	NA	DUF3046	000001.410	pspn	698964	Corynebacterium diphtheriae PW8	GCA_000255275.1
AIT61305.1	<-DUF3046*	DUF3046	-	-	71	CDOO_08570	bacteria>actinobacteria	Corynebacterium doosanense CAU 212 = DSM 45436	GCA_000767055.1	NA	DUF3046	000001.410	pspn	558173	Corynebacterium doosanense CAU 212 = DSM 45436	GCA_000767055.1
BAC18660.1	<-DUF3046*	DUF3046	-	-	71	recA	bacteria>actinobacteria	Corynebacterium efficiens YS-314	GCA_000011305.1	NA	DUF3046	000001.410	pspn	196164	Corynebacterium efficiens YS-314	GCA_000011305.1
AKK03350.1	<-DUF3046*	DUF3046	-	-	79	CEPID_07495	bacteria>actinobacteria	Corynebacterium epidermidicanis	GCA_001021025.1	NA	DUF3046	000001.410	pspn	1050174	Corynebacterium epidermidicanis	GCA_001021025.1
AHI03265.1	<-DUF3046*	DUF3046	-	-	68	CFAL_06250	bacteria>actinobacteria	Corynebacterium falsenii DSM 44353	GCA_000525655.1	NA	DUF3046	000001.410	pspn	1451189	Corynebacterium falsenii DSM 44353	GCA_000525655.1
APT87033.1	<-DUF3046*	DUF3046	-	-	71	CFLV_07425	bacteria>actinobacteria	Corynebacterium flavescens	GCA_001941465.1	NA	DUF3046	000001.410	pspn	28028	Corynebacterium flavescens	GCA_001941465.1
APT89066.1	<-DUF3046*	DUF3046	-	-	68	CFRA_07150	bacteria>actinobacteria	Corynebacterium frankenforstense DSM 45800	GCA_001941485.1	NA	DUF3046	000001.410	pspn	1437875	Corynebacterium frankenforstense DSM 45800	GCA_001941485.1
BAB99349.1	<-DUF3046*	DUF3046	-	-	78	Cgl1956	bacteria>actinobacteria	Corynebacterium glutamicum ATCC 13032	GCA_000011325.1	NA	DUF3046	000001.410	pspn	196627	Corynebacterium glutamicum ATCC 13032	GCA_000011325.1
BAF54780.1	<-DUF3046*	DUF3046	-	-	78	cgR_1786	bacteria>actinobacteria	Corynebacterium glutamicum R	GCA_000010225.1	NA	DUF3046	000001.410	pspn	340322	Corynebacterium glutamicum R	GCA_000010225.1
AGN19467.1	<-DUF3046*	DUF3046	-	-	71	C624_09460	bacteria>actinobacteria	Corynebacterium glutamicum SCgG1	GCA_000404145.1	NA	DUF3046	000001.410	pspn	1232381	Corynebacterium glutamicum SCgG1	GCA_000404145.1
AGN22492.1	<-DUF3046*	DUF3046	-	-	78	C629_09470	bacteria>actinobacteria	Corynebacterium glutamicum SCgG2	GCA_000404185.1	NA	DUF3046	000001.410	pspn	1232383	Corynebacterium glutamicum SCgG2	GCA_000404185.1
ANR65824.1	<-DUF3046*	DUF3046	-	-	71	C627_09325	bacteria>actinobacteria	Corynebacterium glutamicum ZL-6	GCA_001683115.1	NA	DUF3046	000001.410	pspn	1232384	Corynebacterium glutamicum ZL-6	GCA_001683115.1
AHW64008.1	DUF3046*->	DUF3046	-	-	68	CGLY_07815	bacteria>actinobacteria	Corynebacterium glyciniphilum AJ 3170	GCA_000626675.1	NA	DUF3046	000001.410	pspn	1404245	Corynebacterium glyciniphilum AJ 3170	GCA_000626675.1
AGF72698.1	<-DUF3046*	DUF3046	-	-	80	A605_08480	bacteria>actinobacteria	Corynebacterium halotolerans YIM 70093 = DSM 44683	GCA_000341345.1	NA	DUF3046	000001.410	pspn	1121362	Corynebacterium halotolerans YIM 70093 = DSM 44683	GCA_000341345.1
AJE33416.1	<-DUF3046*	DUF3046	-	-	71	B842_07835	bacteria>actinobacteria	Corynebacterium humireducens NBRC 106098 = DSM 45392	GCA_000819445.1	NA	DUF3046	000001.410	pspn	1223515	Corynebacterium humireducens NBRC 106098 = DSM 45392	GCA_000819445.1
AIJ33750.1	<-DUF3046*	DUF3046	-	-	71	CIMIT_07400	bacteria>actinobacteria	Corynebacterium imitans	GCA_000739455.1	NA	DUF3046	000001.410	pspn	156978	Corynebacterium imitans	GCA_000739455.1
CAI37281.1	<-DUF3046*	DUF3046	SIG	SIG	68	jk1117	bacteria>actinobacteria	Corynebacterium jeikeium K411	GCA_000006605.1	NA	DUF3046	000001.410	pspn	306537	Corynebacterium jeikeium K411	GCA_000006605.1
AKE41414.1	<-DUF3046*	DUF3046	-	-	68	UL82_06240	bacteria>actinobacteria	Corynebacterium kutscheri	GCA_000980835.1	NA	DUF3046	000001.410	pspn	35755	Corynebacterium kutscheri	GCA_000980835.1
ALA67259.1	DUF3046*->	DUF3046	-	-	68	CLAC_05475	bacteria>actinobacteria	Corynebacterium lactis RW2-5	GCA_001274895.1	NA	DUF3046	000001.410	pspn	1408189	Corynebacterium lactis RW2-5	GCA_001274895.1
AGS35043.1	<-DUF3046*	DUF3046	-	-	71	B841_07850	bacteria>actinobacteria	Corynebacterium maris DSM 45190	GCA_000442645.1	NA	DUF3046	000001.410	pspn	1224163	Corynebacterium maris DSM 45190	GCA_000442645.1
AKK06146.1	<-DUF3046*	DUF3046	-	-	70	CMUST_09145	bacteria>actinobacteria	Corynebacterium mustelae	GCA_001020985.1	NA	DUF3046	000001.410	pspn	571915	Corynebacterium mustelae	GCA_001020985.1
APT92364.1	DUF3046*->	DUF3046	-	-	83	CPHO_05040	bacteria>actinobacteria	Corynebacterium phocae	GCA_001941565.1	NA	DUF3046	000001.410	pspn	161895	Corynebacterium phocae	GCA_001941565.1
AIG07659.1	<-DUF3046*	DUF3046	-	-	70	CPTA_01830	bacteria>actinobacteria	Corynebacterium pseudotuberculosis	GCA_000730365.1	NA	DUF3046	000001.410	pspn	1719	Corynebacterium pseudotuberculosis	GCA_000730365.1
AIG09988.1	DUF3046*->	DUF3046	-	-	70	CPTB_01932	bacteria>actinobacteria	Corynebacterium pseudotuberculosis	GCA_000730405.1	NA	DUF3046	000001.410	pspn	1719	Corynebacterium pseudotuberculosis	GCA_000730405.1
AIG12112.1	<-DUF3046*	DUF3046	-	-	70	CPTC_01824	bacteria>actinobacteria	Corynebacterium pseudotuberculosis	GCA_000730445.1	NA	DUF3046	000001.410	pspn	1719	Corynebacterium pseudotuberculosis	GCA_000730445.1
AFH52207.1	<-DUF3046*	DUF3046	-	-	70	Cp267_1308	bacteria>actinobacteria	Corynebacterium pseudotuberculosis 267	GCA_000258385.1	NA	DUF3046	000001.410	pspn	1089446	Corynebacterium pseudotuberculosis 267	GCA_000258385.1
AFH91074.1	<-DUF3046*	DUF3046	-	-	70	Cp31_1266	bacteria>actinobacteria	Corynebacterium pseudotuberculosis 31	GCA_000259155.3	NA	DUF3046	000001.410	pspn	1087451	Corynebacterium pseudotuberculosis 31	GCA_000259155.3
AEI09566.1	<-DUF3046*	DUF3046	-	-	68	CRES_1211	bacteria>actinobacteria	Corynebacterium resistens DSM 45100	GCA_000177535.2	NA	DUF3046	000001.410	pspn	662755	Corynebacterium resistens DSM 45100	GCA_000177535.2
AMO90147.1	DUF3046*->	DUF3046	-	-	71	WM42_2450	bacteria>actinobacteria	Corynebacterium simulans	GCA_001586215.1	NA	DUF3046	000001.410	pspn	146827	Corynebacterium simulans	GCA_001586215.1
AMO92701.1	DUF3046*->	DUF3046	-	-	71	AWU68_2457	bacteria>actinobacteria	Corynebacterium simulans	GCA_001586235.1	NA	DUF3046	000001.410	pspn	146827	Corynebacterium simulans	GCA_001586235.1
APT90602.1	DUF3046*->	DUF3046	-	-	70	CSPHI_05615	bacteria>actinobacteria	Corynebacterium sphenisci DSM 44792	GCA_001941505.1	NA	DUF3046	000001.410	pspn	1437874	Corynebacterium sphenisci DSM 44792	GCA_001941505.1
AMJ44468.1	DUF3046*->	DUF3046	-	-	71	AW169_05770	bacteria>actinobacteria	Corynebacterium stationis	GCA_001561975.1	NA	DUF3046	000001.410	pspn	1705	Corynebacterium stationis	GCA_001561975.1
APT94843.1	DUF3046*->	DUF3046	-	-	71	CSTAT_05660	bacteria>actinobacteria	Corynebacterium stationis	GCA_001941345.1	NA	DUF3046	000001.410	pspn	1705	Corynebacterium stationis	GCA_001941345.1
AGP30942.1	<-DUF3046*	DUF3046	-	-	71	A606_06475	bacteria>actinobacteria	Corynebacterium terpenotabidum Y-11	GCA_000418365.1	NA	DUF3046	000001.410	pspn	1200352	Corynebacterium terpenotabidum Y-11	GCA_000418365.1
AIT89368.1	<-DUF3046*	DUF3046	-	-	73	Cul210932_1430	bacteria>actinobacteria	Corynebacterium ulcerans	GCA_000767415.1	NA	DUF3046	000001.410	pspn	65058	Corynebacterium ulcerans	GCA_000767415.1
ALD95146.1	<-DUF3046*	DUF3046	-	-	73	Cul131001_1449	bacteria>actinobacteria	Corynebacterium ulcerans	GCA_001281445.1	NA	DUF3046	000001.410	pspn	65058	Corynebacterium ulcerans	GCA_001281445.1
BAM27677.1	<-DUF3046*	DUF3046	-	-	70	CULC0102_1478	bacteria>actinobacteria	Corynebacterium ulcerans 0102	GCA_000306825.1	NA	DUF3046	000001.410	pspn	996634	Corynebacterium ulcerans 0102	GCA_000306825.1
AEG84071.1	<-DUF3046*	DUF3046	-	-	73	CULC22_01361	bacteria>actinobacteria	Corynebacterium ulcerans BR-AD22	GCA_000215665.1	NA	DUF3046	000001.410	pspn	945712	Corynebacterium ulcerans BR-AD22	GCA_000215665.1
