AccNum	GenContext.orig	arch.PFAM	DomArch.orig	arch.TMSIG	Length	GenName	Lineage	Species.orig	Annotation	GI	ClustName.orig	ClustID	Query	TaxID	Species.q	GCA_ID
Bcir1000001833	-	Snf7	Snf7	-	225	Bcir1000001833	eukaryota>fungi>mucoromycotina	Backusella circina	>Bcir1000001833	NA	Snf7	000002.516	pspa	NA	NA	-
Chet1000000855	-	Snf7	Snf7	-	224	Chet1000000855	eukaryota>fungi>ascomycota	Cochliobolus heterostrophus	>Chet1000000855	NA	Snf7	000002.516	pspa	NA	NA	-
Smar1000011654	-	Snf7	Snf7	-	224	Smar1000011654	eukaryota>metazoa>arthropoda>myriapoda	Strigamia maritima	>Smar1000011654	NA	Snf7	000002.516	pspa	NA	NA	-
Lhya1000005072	-	Snf7	Snf7	-	223	Lhya1000005072	eukaryota>fungi>mucoromycotina	Lichtheimia hyalospora	>Lhya1000005072	NA	Snf7	000002.516	pspa	NA	NA	-
Lhya1000010591	-	Snf7	Snf7	-	223	Lhya1000010591	eukaryota>fungi>mucoromycotina	Lichtheimia hyalospora	>Lhya1000010591	NA	Snf7	000002.516	pspa	NA	NA	-
Smar1000014167	-	Snf7	Snf7	LPD34	223	Smar1000014167	eukaryota>metazoa>arthropoda>myriapoda	Strigamia maritima	>Smar1000014167	NA	Snf7	000002.516	pspa	NA	NA	-
Caps1000008300	-	Snf7	Snf7	-	222	Caps1000008300	eukaryota>metazoa>annelida	Capitella spI	>Caps1000008300	NA	Snf7	000002.516	pspa	NA	NA	-
Bcir1000013302	-	Snf7	Snf7	-	221	Bcir1000013302	eukaryota>fungi>mucoromycotina	Backusella circina	>Bcir1000013302	NA	Snf7	000002.516	pspa	NA	NA	-
Crev1000000673	-	Snf7	Snf7	-	221	Crev1000000673	eukaryota>fungi>kickxellomycotina	Coemansia reversa	>Crev1000000673	NA	Snf7	000002.516	pspa	NA	NA	-
Uram1000008596	-	Snf7	Snf7	-	221	Uram1000008596	eukaryota>fungi>mucoromycotina	Umbelopsis ramanniana	>Uram1000008596	NA	Snf7	000002.516	pspa	NA	NA	-
Uram1000009085	-	Snf7	Snf7	-	220	Uram1000009085	eukaryota>fungi>mucoromycotina	Umbelopsis ramanniana	>Uram1000009085	NA	Snf7	000002.516	pspa	NA	NA	-
Caps1000013612	-	Snf7	Snf7	-	218	Caps1000013612	eukaryota>metazoa>annelida	Capitella spI	>Caps1000013612	NA	Snf7	000002.516	pspa	NA	NA	-
XP_001837213.1	Snf7*->	Snf7	Snf7	-	216	CC1G_00349	eukaryota>fungi>basidiomycota	Coprinopsis cinerea okayama7	NA	NA	NA	NA	NA	NA	NA	NA
Caps1000009008	-	Snf7	Snf7	-	213	Caps1000009008	eukaryota>metazoa>annelida	Capitella spI	>Caps1000009008	NA	Snf7	000002.516	pspa	NA	NA	-
Smed1000003202	-	Snf7	Snf7	-	210	Smed1000003202	eukaryota>metazoa>platyhelminthe	Schmidtea mediterranea	>Smed1000003202	NA	Snf7	000002.516	pspa	NA	NA	-
Bnat1000015196	-	Snf7	Snf7	-	209	Bnat1000015196	eukaryota>rhizaria	Bigelowiella natans	>Bnat1000015196	NA	Snf7	000002.516	pspa	NA	NA	-
Smar1000008259	-	Snf7	Snf7	Tox-HTH	204	Smar1000008259	eukaryota>metazoa>arthropoda>myriapoda	Strigamia maritima	>Smar1000008259	NA	Snf7	000002.516	pspa	NA	NA	-
Uram1000000498	-	Snf7	Snf7	-	183	Uram1000000498	eukaryota>fungi>mucoromycotina	Umbelopsis ramanniana	>Uram1000000498	NA	Snf7	000002.516	pspa	NA	NA	-
Pisp1000001682	-	Snf7	Snf7	SIG	149	Pisp1000001682	eukaryota>fungi>neocallimastigomycota	Piromyces sp	>Pisp1000001682	NA	Snf7	000002.516	pspa	NA	NA	-
Pisp1000009625	-	Snf7	Snf7	SIG	128	Pisp1000009625	eukaryota>fungi>neocallimastigomycota	Piromyces sp	>Pisp1000009625	NA	Snf7	000002.516	pspa	NA	NA	-
Pram1000011108	-	SIG+Snf7	Snf7	SIG	256	Pram1000011108	eukaryota>stramenopiles	Phytophthora ramorum	>Pram1000011108	NA	Snf7	000003.472	pspa	NA	NA	-
Crev1000002970	-	Snf7	Snf7	-	253	Crev1000002970	eukaryota>fungi>kickxellomycotina	Coemansia reversa	>Crev1000002970	NA	Snf7	000003.472	pspa	NA	NA	-
Bnat1000019199	-	SIG+Snf7	Snf7	SIG	239	Bnat1000019199	eukaryota>rhizaria	Bigelowiella natans	>Bnat1000019199	NA	Snf7	000003.472	pspa	NA	NA	-
Lhya1000007333	-	SIG+Snf7	Snf7	SIG	231	Lhya1000007333	eukaryota>fungi>mucoromycotina	Lichtheimia hyalospora	>Lhya1000007333	NA	Snf7	000003.472	pspa	NA	NA	-
Pram1000002576	-	Snf7	Snf7	-	229	Pram1000002576	eukaryota>stramenopiles	Phytophthora ramorum	>Pram1000002576	NA	Snf7	000003.472	pspa	NA	NA	-
Chet1000002205	-	Snf7	Snf7	-	226	Chet1000002205	eukaryota>fungi>ascomycota	Cochliobolus heterostrophus	>Chet1000002205	NA	Snf7	000003.472	pspa	NA	NA	-
Bnat1000013158	-	SIG+Snf7	Snf7	SIG	225	Bnat1000013158	eukaryota>rhizaria	Bigelowiella natans	>Bnat1000013158	NA	Snf7	000003.472	pspa	NA	NA	-
Bcir1000002159	-	Snf7	Snf7	-	224	Bcir1000002159	eukaryota>fungi>mucoromycotina	Backusella circina	>Bcir1000002159	NA	Snf7	000003.472	pspa	NA	NA	-
Smar1000005261	-	Snf7	Snf7	ParB	223	Smar1000005261	eukaryota>metazoa>arthropoda>myriapoda	Strigamia maritima	>Smar1000005261	NA	Snf7	000003.472	pspa	NA	NA	-
Smar1000000527	-	Snf7	Snf7	-	222	Smar1000000527	eukaryota>metazoa>arthropoda>myriapoda	Strigamia maritima	>Smar1000000527	NA	Snf7	000003.472	pspa	NA	NA	-
Smed1000025307	-	Snf7	Snf7	ParB	222	Smed1000025307	eukaryota>metazoa>platyhelminthe	Schmidtea mediterranea	>Smed1000025307	NA	Snf7	000003.472	pspa	NA	NA	-
Uram1000005364	-	SIG+Snf7	Snf7	SIG	222	Uram1000005364	eukaryota>fungi>mucoromycotina	Umbelopsis ramanniana	>Uram1000005364	NA	Snf7	000003.472	pspa	NA	NA	-
Caps1000007247	-	Snf7	Snf7	ParB	220	Caps1000007247	eukaryota>metazoa>annelida	Capitella spI	>Caps1000007247	NA	Snf7	000003.472	pspa	NA	NA	-
Caps1000013077	-	Snf7	Snf7	-	219	Caps1000013077	eukaryota>metazoa>annelida	Capitella spI	>Caps1000013077	NA	Snf7	000003.472	pspa	NA	NA	-
XP_001837127.1	Snf7*->	SIG+Snf7	Snf7	SIG	217	CC1G_00263	eukaryota>fungi>basidiomycota	Coprinopsis cinerea okayama7	NA	NA	NA	NA	NA	NA	NA	NA
Chet1000008429	-	Snf7	Snf7	SIG	215	Chet1000008429	eukaryota>fungi>ascomycota	Cochliobolus heterostrophus	>Chet1000008429	NA	Snf7	000003.472	pspa	NA	NA	-
Lhya1000001166	-	SIG+Snf7	Snf7	SIG	215	Lhya1000001166	eukaryota>fungi>mucoromycotina	Lichtheimia hyalospora	>Lhya1000001166	NA	Snf7	000003.472	pspa	NA	NA	-
Uram1000004439	-	SIG+Snf7	Snf7	SIG	215	Uram1000004439	eukaryota>fungi>mucoromycotina	Umbelopsis ramanniana	>Uram1000004439	NA	Snf7	000003.472	pspa	NA	NA	-
XP_001837046.1	-	SIG+Snf7	Snf7	SIG	212	CC1G_00182	eukaryota>fungi>basidiomycota	Coprinopsis cinerea okayama7	NA	NA	NA	NA	NA	NA	NA	NA
Bcir1000010838	-	SIG+Snf7	Snf7	SIG	210	Bcir1000010838	eukaryota>fungi>mucoromycotina	Backusella circina	>Bcir1000010838	NA	Snf7	000003.472	pspa	NA	NA	-
Smed1000001895	-	Snf7	Snf7	-	204	Smed1000001895	eukaryota>metazoa>platyhelminthe	Schmidtea mediterranea	>Smed1000001895	NA	Snf7	000003.472	pspa	NA	NA	-
Crev1000006838	-	Snf7	Snf7	-	167	Crev1000006838	eukaryota>fungi>kickxellomycotina	Coemansia reversa	>Crev1000006838	NA	Snf7	000003.472	pspa	NA	NA	-
Pisp1000002826	-	Snf7	Snf7	-	144	Pisp1000002826	eukaryota>fungi>neocallimastigomycota	Piromyces sp	>Pisp1000002826	NA	Snf7	000003.472	pspa	NA	NA	-
ACY21447.1	PspA*->	PspA_IM30	PspA	SIG	275	Gbro_2199	bacteria>actinobacteria	Gordonia bronchialis DSM 43247	PspA/IM30 family protein [Gordonia bronchialis DSM 43247]	262085479	PspA	000004.278	pspa	NA	NA	GCA_000024785.1
Crev1000002310	-	Snf7	Snf7	-	206	Crev1000002310	eukaryota>fungi>kickxellomycotina	Coemansia reversa	>Crev1000002310	NA	Snf7	000005.261	pspa	NA	NA	-
Uram1000009086	-	SIG+Snf7	Snf7	SIG	204	Uram1000009086	eukaryota>fungi>mucoromycotina	Umbelopsis ramanniana	>Uram1000009086	NA	Snf7	000005.261	pspa	NA	NA	-
Bcir1000011412	-	Snf7	Snf7	-	203	Bcir1000011412	eukaryota>fungi>mucoromycotina	Backusella circina	>Bcir1000011412	NA	Snf7	000005.261	pspa	NA	NA	-
Bnat1000016213	-	Snf7	Snf7	-	203	Bnat1000016213	eukaryota>rhizaria	Bigelowiella natans	>Bnat1000016213	NA	Snf7	000005.261	pspa	NA	NA	-
Caps1000001778	-	Snf7	Snf7	-	203	Caps1000001778	eukaryota>metazoa>annelida	Capitella spI	>Caps1000001778	NA	Snf7	000005.261	pspa	NA	NA	-
Caps1000011097	-	Snf7	Snf7	-	203	Caps1000011097	eukaryota>metazoa>annelida	Capitella spI	>Caps1000011097	NA	Snf7	000005.261	pspa	NA	NA	-
Bcir1000000255	-	Snf7	Snf7	-	201	Bcir1000000255	eukaryota>fungi>mucoromycotina	Backusella circina	>Bcir1000000255	NA	Snf7	000005.261	pspa	NA	NA	-
Lhya1000007154	-	Snf7	Snf7	-	201	Lhya1000007154	eukaryota>fungi>mucoromycotina	Lichtheimia hyalospora	>Lhya1000007154	NA	Snf7	000005.261	pspa	NA	NA	-
Pram1000013135	-	Snf7	Snf7	-	201	Pram1000013135	eukaryota>stramenopiles	Phytophthora ramorum	>Pram1000013135	NA	Snf7	000005.261	pspa	NA	NA	-
Smar1000004749	-	Snf7	Snf7	-	199	Smar1000004749	eukaryota>metazoa>arthropoda>myriapoda	Strigamia maritima	>Smar1000004749	NA	Snf7	000005.261	pspa	NA	NA	-
Smar1000008107	-	Snf7	Snf7	-	199	Smar1000008107	eukaryota>metazoa>arthropoda>myriapoda	Strigamia maritima	>Smar1000008107	NA	Snf7	000005.261	pspa	NA	NA	-
Chet1000003320	-	Snf7	Snf7	-	198	Chet1000003320	eukaryota>fungi>ascomycota	Cochliobolus heterostrophus	>Chet1000003320	NA	Snf7	000005.261	pspa	NA	NA	-
Smed1000026970	-	Snf7	Snf7	-	198	Smed1000026970	eukaryota>metazoa>platyhelminthe	Schmidtea mediterranea	>Smed1000026970	NA	Snf7	000005.261	pspa	NA	NA	-
XP_001837043.2	Snf7*-><-?||?->Snf7*->	Snf7	Snf7	-	196	CC1G_00179	eukaryota>fungi>basidiomycota	Coprinopsis cinerea okayama7	NA	NA	NA	NA	NA	NA	NA	NA
Smar1000009347	-	Snf7	Snf7	-	184	Smar1000009347	eukaryota>metazoa>arthropoda>myriapoda	Strigamia maritima	>Smar1000009347	NA	Snf7	000005.261	pspa	NA	NA	-
APW96603.1	PspA*->	PspA_IM30	PspA	-	290	CHINAEXTREME_01925	archaea>euryarchaeota	Halobiforma lacisalsi AJ5	phage shock protein A [Halobiforma lacisalsi AJ5]	1134496586	PspA	000007.206	pspa	NA	NA	GCA_000226975.3
Pram1000000796	-	SIG+Snf7	SIG+Snf7	SIG	236	Pram1000000796	eukaryota>stramenopiles	Phytophthora ramorum	>Pram1000000796	NA	Snf7	000008.183	pspa	NA	NA	-
Smed1000021775	-	SIG+Snf7	SIG+Snf7	SIG	231	Smed1000021775	eukaryota>metazoa>platyhelminthe	Schmidtea mediterranea	>Smed1000021775	NA	Snf7	000008.183	pspa	NA	NA	-
Caps1000018732	-	Snf7	Snf7	-	218	Caps1000018732	eukaryota>metazoa>annelida	Capitella spI	>Caps1000018732	NA	Snf7	000008.183	pspa	NA	NA	-
Bcir1000016255	-	Snf7	Snf7	-	216	Bcir1000016255	eukaryota>fungi>mucoromycotina	Backusella circina	>Bcir1000016255	NA	Snf7	000008.183	pspa	NA	NA	-
Crev1000000528	-	SIG+Snf7	Snf7	SIG	216	Crev1000000528	eukaryota>fungi>kickxellomycotina	Coemansia reversa	>Crev1000000528	NA	Snf7	000008.183	pspa	NA	NA	-
Lhya1000009341	-	SIG+Snf7	Snf7	SIG	215	Lhya1000009341	eukaryota>fungi>mucoromycotina	Lichtheimia hyalospora	>Lhya1000009341	NA	Snf7	000008.183	pspa	NA	NA	-
Chet1000001560	-	Snf7	Snf7	-	214	Chet1000001560	eukaryota>fungi>ascomycota	Cochliobolus heterostrophus	>Chet1000001560	NA	Snf7	000008.183	pspa	NA	NA	-
Smar1000006823	-	Snf7	Snf7	-	210	Smar1000006823	eukaryota>metazoa>arthropoda>myriapoda	Strigamia maritima	>Smar1000006823	NA	Snf7	000008.183	pspa	NA	NA	-
Pisp1000003886	-	SIG+Snf7	SIG+Snf7	SIG	194	Pisp1000003886	eukaryota>fungi>neocallimastigomycota	Piromyces sp	>Pisp1000003886	NA	Snf7	000008.183	pspa	NA	NA	-
Bnat1000017100	-	Snf7	Snf7	-	152	Bnat1000017100	eukaryota>rhizaria	Bigelowiella natans	>Bnat1000017100	NA	Snf7	000008.183	pspa	NA	NA	-
Uram1000009541	-	Snf7	Snf7	-	146	Uram1000009541	eukaryota>fungi>mucoromycotina	Umbelopsis ramanniana	>Uram1000009541	NA	Snf7	000008.183	pspa	NA	NA	-
XP_001829032.2	<-Snf7*	Snf7	Snf7	-	140	CC1G_01712	eukaryota>fungi>basidiomycota	Coprinopsis cinerea okayama7	NA	NA	NA	NA	NA	NA	NA	NA
CCQ74391.1	<-SIG+TM<-SIG+TM+TM<-PspA*	PspA_IM30	PspA	-	224	MGMAQ_2530	bacteria>proteobacteria>alphaproteobacteria	Magnetospira sp. QH-2	PspA&	NA	NA	NA	NA	NA	NA	NA
Smar1000007025	-	Snf7	Snf7	-	435	Smar1000007025	eukaryota>metazoa>arthropoda>myriapoda	Strigamia maritima	>Smar1000007025	NA	Snf7	000021.18	pspa	NA	NA	-
Chet1000001694	-	Snf7+Atrophin-1	Snf7	-	524	Chet1000001694	eukaryota>fungi>ascomycota	Cochliobolus heterostrophus	>Chet1000001694	NA	Snf7	000027.11	pspa	NA	NA	-
Uram1000003873	-	Snf7	Snf7	-	467	Uram1000003873	eukaryota>fungi>mucoromycotina	Umbelopsis ramanniana	>Uram1000003873	NA	Snf7	000047.6	pspa	NA	NA	-
Bcir1000007249	-	SIG+Snf7	SIG+Snf7	SIG	425	Bcir1000007249	eukaryota>fungi>mucoromycotina	Backusella circina	>Bcir1000007249	NA	Snf7	000047.6	pspa	NA	NA	-
XP_001833068.2	<-SIG+Snf7*	Snf7	Snf7	-	472	CC1G_01130	eukaryota>fungi>basidiomycota	Coprinopsis cinerea okayama7	NA	NA	NA	NA	NA	NA	NA	NA
Bcir1000003327	-	Snf7	Snf7	-	296	Bcir1000003327	eukaryota>fungi>mucoromycotina	Backusella circina	>Bcir1000003327	NA	Snf7	000097.3	pspa	NA	NA	-
Lhya1000002521	-	Snf7	Snf7	-	290	Lhya1000002521	eukaryota>fungi>mucoromycotina	Lichtheimia hyalospora	>Lhya1000002521	NA	Snf7	000097.3	pspa	NA	NA	-
Chet1000008504	-	Uso1_p115_head+CALCOCO1+Uso1_p115_C	EP1	-	1037	Chet1000008504	eukaryota>fungi>ascomycota	Cochliobolus heterostrophus	>Chet1000008504	NA	EP1	000139.2	pspa	NA	NA	-
Smed1000004306	-	-	Snf7	-	93	Smed1000004306	eukaryota>metazoa>platyhelminthe	Schmidtea mediterranea	>Smed1000004306	NA	Snf7	000201.2	pspa	NA	NA	-
Bcir1000000964	-	Kinesin+CCDC158	Snf7	-	1007	Bcir1000000964	eukaryota>fungi>mucoromycotina	Backusella circina	>Bcir1000000964	NA	Snf7	000202.1	pspa	NA	NA	-
Bcir1000004713	-	Snf7	Snf7	-	479	Bcir1000004713	eukaryota>fungi>mucoromycotina	Backusella circina	>Bcir1000004713	NA	Snf7	000202.1	pspa	NA	NA	-
Caps1000024394	-	Snf7	Snf7	-	455	Caps1000024394	eukaryota>metazoa>annelida	Capitella spI	>Caps1000024394	NA	Snf7	000202.1	pspa	NA	NA	-
Bcir1000003615	-	Snf7	Snf7	-	354	Bcir1000003615	eukaryota>fungi>mucoromycotina	Backusella circina	>Bcir1000003615	NA	Snf7	000202.1	pspa	NA	NA	-
Smed1000024050	-	Snf7	Snf7	-	272	Smed1000024050	eukaryota>metazoa>platyhelminthe	Schmidtea mediterranea	>Smed1000024050	NA	Snf7	000202.1	pspa	NA	NA	-
Crev1000003711	-	Snf7	Snf7	-	240	Crev1000003711	eukaryota>fungi>kickxellomycotina	Coemansia reversa	>Crev1000003711	NA	Snf7	000202.1	pspa	NA	NA	-
Pisp1000009679	-	Snf7	Snf7	SIG	208	Pisp1000009679	eukaryota>fungi>neocallimastigomycota	Piromyces sp	>Pisp1000009679	NA	Snf7	000202.1	pspa	NA	NA	-
Smed1000006266	-	Snf7	Snf7	ParB	158	Smed1000006266	eukaryota>metazoa>platyhelminthe	Schmidtea mediterranea	>Smed1000006266	NA	Snf7	000202.1	pspa	NA	NA	-
Bnat1000009644	-	PspA_IM30	PspA	-	157	Bnat1000009644	eukaryota>rhizaria	Bigelowiella natans	>Bnat1000009644	NA	PspA	000203.1	pspa	NA	NA	-
XP_002911146.1	<-EP1*	ERM+GAS2	EP1	-	1932	CC1G_14578	eukaryota>fungi>basidiomycota	Coprinopsis cinerea okayama7	NA	NA	NA	NA	NA	NA	NA	NA
XP_001832385.2	<-EP1*	CCDC158+ATG11+PARM	EP1	-	1399	CC1G_07645	eukaryota>fungi>basidiomycota	Coprinopsis cinerea okayama7	NA	NA	NA	NA	NA	NA	NA	NA
Pram1000007912	-	NupH_GANP+SAC3_GANP+TPH	EP1	-	1281	Pram1000007912	eukaryota>stramenopiles	Phytophthora ramorum	>Pram1000007912	NA	EP1	000204.1	pspa	NA	NA	-
XP_001834155.2	SIG+SidE*->	SIG+Myosin_tail_1+DUF566	SIG+SidE	SIG	1313	CC1G_09112	eukaryota>fungi>basidiomycota	Coprinopsis cinerea okayama7	NA	NA	NA	NA	NA	NA	NA	NA
Bnat1000002812	-	DUF4200+DUF2353	PDZ+EP1	-	1026	Bnat1000002812	eukaryota>rhizaria	Bigelowiella natans	>Bnat1000002812	NA	PDZ+EP1	000272.1	pspa	NA	NA	-
Caps1000014654	-	EF-hand_4+MISS+DUF737+ERM+SH3_9+SH3_1+SH3_1+SH3_9	EP1+SH3+SH3+SH3+SH3	-	1159	Caps1000014654	eukaryota>metazoa>annelida	Capitella spI	>Caps1000014654	NA	EP1+SH3+SH3+SH3+SH3	000291.1	pspa	NA	NA	-
Caps1000018428	-	VSP+Ephrin_rec_like+TM+TM+SMC_N	TM+TM+EP1+Nop52+EP1	TM+TM	9363	Caps1000018428	eukaryota>metazoa>annelida	Capitella spI	>Caps1000018428	NA	TM+TM+EP1+Nop52+EP1	000345.1	pspa	NA	NA	-
XP_001833851.1	MIP-T3+EP1+EP1*->	DUF1777+CEP63+ARGLU	MIP-T3+EP1+EP1	-	1988	CC1G_01528	eukaryota>fungi>basidiomycota	Coprinopsis cinerea okayama7	NA	NA	NA	NA	NA	NA	NA	NA
Bnat1000002828	-	SIG+Granulin+Herpes_BLLF1+HCR+SMC_N	SIG+DUF572+LINK	SIG	1990	Bnat1000002828	eukaryota>rhizaria	Bigelowiella natans	>Bnat1000002828	NA	SIG+DUF572+LINK	000421.1	pspa	NA	NA	-
Bnat1000015234	-	VSP+VSP+Ephrin_rec_like+Ephrin_rec_like+Ephrin_rec_like+Cast+Myosin_tail_1+ARGLU	EP1+EP1+SPX+PspA+EP1+PspA	-	5799	Bnat1000015234	eukaryota>rhizaria	Bigelowiella natans	>Bnat1000015234	NA	EP1+EP1+SPX+PspA+EP1+PspA	000458.1	pspa	NA	NA	-
Bnat1000000161	-	TPH	BetaPropeller+BetaPropeller+EP1	-	1077	Bnat1000000161	eukaryota>rhizaria	Bigelowiella natans	>Bnat1000000161	NA	BetaPropeller+BetaPropeller+EP1	000467.1	pspa	NA	NA	-
Pram1000000683	-	SIG+Cupin_8+CCDC158	JOR+PspA	SIG	959	Pram1000000683	eukaryota>stramenopiles	Phytophthora ramorum	>Pram1000000683	NA	JOR+PspA	000473.1	pspa	NA	NA	-
Smar1000011578	-	Myosin_N+Myosin_head+Myosin_tail_1	SidE+PspA+PspA	-	2008	Smar1000011578	eukaryota>metazoa>arthropoda>myriapoda	Strigamia maritima	>Smar1000011578	NA	SIGMA-HTH+PspA	000486.373	pspa	NA	NA	-
Smar1000001431	-	CCDC158+SAM_1+SAM_1+SAM_2	SidE+SAM+SAM+SAM	-	1090	Smar1000001431	eukaryota>metazoa>arthropoda>myriapoda	Strigamia maritima	>Smar1000001431	NA	EP1+SAM+SAM+SAM	000487.313	pspa	NA	NA	-
AJR22952.1	-	SIG+DUF972	SIG	SIG	107	TZ53_03405	bacteria>proteobacteria>alphaproteobacteria	Sphingobium sp. YBL2	hypothetical protein TZ53_03405 [Sphingobium sp. YBL2]	764452838	TM+PspB	000003.60	pspb	NA	NA	GCA_000943805.1
AEB29104.1	Toast-rack->PspC*->SIG+TM+TM+TM->	PspC	PspC	-	103	yvlC	bacteria>firmicutes	Carnobacterium sp. 17-4	putative regulator [Carnobacterium sp. 17-4]	328673058	PspC	000001.1368	pspc	NA	NA	GCA_000195575.1
ACI18584.1	PspC*->PspC+LiaI-LiaF-TM*->LiaI-LiaF-TM+Toast-rack-><-LACI-HTH+PBPI	PspC+TM+TM	PspC+TM+TM	-	121	DICTH_0497	bacteria>dictyoglomi	Dictyoglomus thermophilum H-6-12	PspC domain family [Dictyoglomus thermophilum H-6-12]	206739526	PspC+LiaI-LiaF-TM	000004.200	pspc	NA	NA	GCA_000020965.1
